"TARGET_deathRate","Geography","incidenceRate","popEst2015","BirthRate","medIncome","povertyPercent","studyPerCap","MedianAge","MedianAgeMale","MedianAgeFemale","AvgHouseholdSize","PercentMarried","PctEmployed16_Over","PctUnemployed16_Over","PctWhite","PctBlack","PctAsian","PctOtherRace"
167.8,"Socorro County, New Mexico",404.4,17256,2.688172043,32285,31,0,36.8,33.9,42.8,3.43,28.5,41.9,7.3,80.99348348,0.74882817,0.69738196,5.744826798
135.2,"Taos County, New Mexico",339,32907,4.706601467,36125,19.2,0,46.8,46.1,48.5,2.44,42.4,52.8,10.7,70.61894788,0.531220593,0.807455302,18.37112588
164.3,"Torrance County, New Mexico",558.5,15485,2.98792117,37311,27.6,64.57862448,43.3,43.1,43.5,2.81,49.1,41.6,11.2,89.53510377,1.26789882,0.025231817,2.889043083
151.6,"Union County, New Mexico",303,4201,3.536585366,36684,19.4,0,40.3,38.2,45.2,2.39,44.5,46.5,2.1,79.09656603,2.834754552,0.207421065,14.01244526
177.2,"Allegany County, New York",490.7,47462,4.844731809,42655,18.3,0,38.3,36.8,39.7,2.36,47.6,51.8,9.2,95.65633451,1.408362804,1.196172249,0.4784689
162,"Bronx County, New York",455.3,1455444,5.67890152,33687,31.5,241.1635212,33.2,30.9,35.2,2.86,31,51.2,14,20.9939812,33.28145555,3.672541248,37.85902264
167.9,"Cattaraugus County, New York",517.8,77922,4.82052462,43892,16.2,0,41.4,40.6,42.1,2.41,48.7,54.3,8.2,92.23297282,1.579240647,0.832045794,0.441984752
173.2,"Chautauqua County, New York",550.1,130779,6.073151538,41757,19.3,267.6270655,41.7,40.2,43.1,2.36,47,53.6,7.8,93.04615292,2.517226302,0.677743769,1.522850293
183.8,"Chemung County, New York",508.2,87071,5.089635277,48880,18.2,195.2429626,40.9,39.6,42.3,2.35,48.3,53.8,5.4,88.45548166,5.901412759,1.516988229,0.311554715
180.3,"Chenango County, New York",512.4,48844,5.052412881,46387,16.7,0,43.8,42.6,45,0.0249,50.2,53.6,7.1,96.24210378,0.849663969,0.534824114,0.478314396
194.2,"Henry County, Virginia",437.1,51881,6.007452513,34842,20.5,19.27487905,46,43.6,47.5,2.32,52,49.9,10,73.33586915,22.28033473,0.521110688,2.232788132
111.3,"Highland County, Virginia",327,2214,10.79136691,38636,14.6,0,59,60.2,58.2,2.1,63.1,51.3,1.1,99.50980392,0,0,0
200.6,"Isle of Wight County, Virginia",460.2,36314,3.667228197,64350,10.2,0,44.5,43.4,46,2.57,58.1,59.4,8.3,71.82148853,22.77560157,0.948517068,1.175153889
180.3,"King and Queen County, Virginia",383.4,7158,9.290030211,46331,14.8,0,45.9,42.8,48.4,2.46,53.7,57,5.5,68.81508584,26.54095131,0.182943991,0.197016606
195.7,"King George County, Virginia",491.5,25515,6.194544857,76206,7.5,0,36.6,36.3,37.3,2.96,56.6,63.6,7.4,76.6373882,17.95211166,1.287450367,0.481289857
187.4,"King William County, Virginia",514.8,16269,6.631716907,64305,8.8,0,40.7,40,41.5,2.66,58.5,63,5.4,76.52357582,19.54401441,0.869727278,0.21743182
224.2,"Lee County, Virginia",330.5,24742,6.208251473,31429,26.6,0,42.8,40.3,46.2,2.52,49.8,37.9,12,93.93398397,3.824486233,0.261842418,0.535586765
136.5,"Loudoun County, Virginia",364.9,375629,6.198748382,122641,3.9,449.9120142,35.3,34.9,35.6,3.08,61.2,72.6,4,67.77024968,7.432026406,16.20002905,3.625732993
191,"Louisa County, Virginia",456.9,34602,5.015546843,60121,11.5,0,43.7,42.8,44.4,2.64,55.1,58.3,8.1,78.38815983,16.67451303,0.517860295,1.894897899
189.8,"Lunenburg County, Virginia",404.1,12299,7.48049564,37548,22.4,0,44.7,43.2,46.6,2.48,45.7,43.8,7.3,61.81716834,34.03408186,0.286669852,1.727982163
169.8,"Madison County, Virginia",463.3,13134,6.25698324,52513,12.3,0,44.6,44.3,45.2,2.58,52.2,55.9,6.6,85.78382901,8.252833346,0,1.026850232
157.1,"Mathews County, Virginia",444.9,8862,1.906898486,58268,10.6,225.6826901,51.1,50.8,51.3,2.3,63.6,51.1,3.3,86.32882883,10.25900901,0.484234234,0.416666667
213.7,"Mecklenburg County, Virginia",445.1,31081,4.664723032,38500,21.1,289.5659728,47.2,45.2,49.3,2.41,44.4,47.6,6.9,60.57360165,35.09111076,0.440500713,1.673268896
206.9,"Middlesex County, Virginia",525.6,10606,2.71468144,48921,14.4,94.28625306,52.7,51,53.7,2.38,54.4,47.5,6.3,79.43454325,19.2964449,0,0.279929085
153.3,"Montgomery County, Virginia",396.2,97653,3.135414054,43484,24.8,256.00852,27.5,26.2,29.6,2.48,39.1,55,5.6,86.72084754,4.348637358,6.119191019,0.910155805
194.3,"Nelson County, Virginia",526.7,14785,5.74048913,48076,13.4,0,48.4,45.7,49.4,2.33,50,54.4,5.7,83.89419841,13.44057074,0.249024095,1.346076188
201.4,"New Kent County, Virginia",454.3,20392,2.628490965,72406,6.2,0,43.1,41.9,44.5,2.61,60.6,62.8,6.1,81.64110429,12.25460123,0.77198364,0.552147239
227.1,"Northampton County, Virginia",527.2,12155,6.455750321,36822,21.5,0,48.3,45.2,50.5,2.26,46.4,48.1,9.5,61.59717663,36.44123441,0.796126067,0.500656599
177.3,"Orange County, Virginia",503.5,35385,2.100668394,59282,10.7,0,42.6,41,44,2.66,54.7,53.8,7.9,82.58469187,12.74135738,0.994334605,1.008787143
178.3,"Patrick County, Virginia",339.1,18045,2.944539737,34885,21.9,0,48,46.1,50,2.31,53.5,45,8.3,92.20324135,6.395094174,0.076653526,0.251861586
175.1,"Powhatan County, Virginia",459.6,28031,5.615292712,75539,7.1,0,43.7,42.4,44.9,2.63,57.5,56.6,4.9,85.04271989,12.25936824,0.542418549,0.251710568
188.8,"Prince Edward County, Virginia",410.4,22952,7.608005083,37543,25.5,0,32.1,29,34.5,2.49,36.1,44.4,7,64.08218226,32.91199722,1.429067848,0.421336113
172.1,"Prince George County, Virginia",437,37862,4.855936413,61792,10.5,0,37.1,36,38.3,3.03,49.7,47.4,10.6,59.75922953,32.070626,2.09470305,2.070626003
150.1,"Prince William County, Virginia",373.7,451721,6.857756326,91886,7.2,19.92380252,34,33.3,34.7,3.17,55,68.5,5.4,61.4488498,20.4657981,7.773897652,4.59188924
185.8,"Pulaski County, Virginia",390.6,34332,6.174957118,46186,14.7,0,45.2,43.9,47.1,2.3,53.5,53.6,7.4,92.09047729,5.832947173,0.133225209,0.327270621
149.6,"Rappahannock County, Virginia",401.1,7378,5.182481752,62800,9.3,0,49.1,48.9,49.2,2.26,63.9,57,2.9,92.38325932,4.185170233,0.807428341,0.309514197
155.9,"Roanoke County, Virginia",400.5,94409,5.404491669,61935,8.2,21.18442098,43.5,42.3,45,2.4,55.7,59.2,5.1,88.97717685,5.810985443,2.851558745,0.145247936
159.2,"Rockbridge County, Virginia",338,22354,6.476146578,48497,13,0,48.3,47.1,49.2,2.39,55,51.9,4.1,93.75334165,2.86936375,0.699518802,0.770807343
156.1,"Rockingham County, Virginia",400.2,78593,4.834403227,55798,11.7,0,41.5,40.6,42.3,2.57,57,61.3,5.4,94.25467635,1.824259176,0.723789934,1.400012856
212,"Russell County, Virginia",365.4,27891,3.255738239,37378,17.9,0,43.8,43,44.8,2.51,54,43.7,8,97.21720659,1.037351744,0.145158435,0.601876438
196.1,"Scott County, Virginia",330.8,22126,2.248441674,36290,20.8,0,45.4,44.4,47,2.34,57.6,45.3,9.4,98.08152415,0.757642889,0.26583961,0.101905184
171.4,"Shenandoah County, Virginia",407.6,43190,7.406593407,45430,12,0,43.8,42.3,45.1,2.47,55.6,57.9,6,93.12798427,2.375713884,0.512592454,1.956745623
202.4,"Smyth County, Virginia",389.1,31470,6.188734455,37831,19.7,0,44.3,42.8,46.1,2.43,51.7,50.8,6.4,96.08621668,2.136509737,0.343480179,0.012604777
172.5,"Spotsylvania County, Virginia",449.4,130475,6.051314143,75714,9.2,176.2789806,36.7,35.7,37.8,2.97,56,63.3,6.2,74.25660383,15.97215152,2.534242821,3.81467762
182.2,"Surry County, Virginia",426.5,6709,4.897660819,48707,12.9,0,47.5,47.1,47.8,2.56,53.2,56.2,10.7,52.39630661,45.06815184,0.820753334,0.747471787
208.4,"Sussex County, Virginia",486.9,11715,3.682946357,37748,23.9,0,38.5,35.9,47.3,2.08,32,25,6.9,39.0340526,57.09710047,0.143290627,1.348617667
208.1,"Tazewell County, Virginia",376.4,42899,6.033920417,38292,19.2,23.31056668,43.1,40.8,46.1,2.38,53.9,46.2,8,94.73672213,2.924549806,0.394346934,0.091178482
202.5,"Warren County, Virginia",428.2,39083,5.544668588,60714,11.3,0,40.4,39,41.5,2.62,51.2,60.8,7.2,90.77466802,4.007172371,1.042072711,0.522335698
176.7,"Washington County, Virginia",420.8,54591,5.091597145,43353,14.5,36.63607554,44.7,43.2,46.1,2.35,53.9,53.6,6.9,96.45720338,1.490166,0.555159882,0.500374368
179.9,"Westmoreland County, Virginia",450.9,17629,3.666942377,48232,15,0,46.6,45.2,48.6,2.51,47.6,51,9.7,67.81340776,28.22236145,0.575269123,1.509369482
223.4,"Wise County, Virginia",367.3,39718,3.651138835,38528,21.9,0,39.8,37.8,41.5,2.46,47.5,41.3,11,92.66962744,5.418208734,0.47125586,0.180113496
135.4,"Alexandria city, Virginia",317.6,153511,6.214827502,86419,9.6,58.62772049,36,35.9,36.2,2.21,44.1,74.2,4.5,64.09469913,21.37494558,6.586746141,3.159762917
226.6,"Bristol city, Virginia",265.7,17141,3.86837478,34099,21.8,408.3775742,41.8,39.7,43.7,2.22,46.2,51.3,10.7,89.91097923,5.683633874,0.930152933,1.289659895
240.8,"Buena Vista city, Virginia",578.2,6618,11.88769415,38331,17.2,0,33.8,33.6,34.3,2.26,48.1,51.8,7.3,90.2790279,1.050105011,7.095709571,0
178.2,"Charlottesville city, Virginia",718.9,46597,2.753790712,45890,25.9,364.8303539,29.8,29.3,30.3,0.0239,30.1,60.6,4.3,70.72797445,19.23742348,6.663117736,0.310531452
182.2,"Chesapeake city, Virginia",458.3,235429,5.746827092,66625,9.8,46.72321592,36.5,35,38.2,2.75,52.5,58.6,7.5,62.28203694,29.74054753,3.279690895,1.329135607
159.3,"Colonial Heights city, Virginia",493.6,17820,3.664122137,52355,11.5,0,40,37.7,43.5,2.44,47.4,54.9,8.3,79.65743648,13.05737939,3.499857265,1.741364545
207.4,"Danville city, Virginia",539,42082,3.236583838,33646,23.6,356.4469369,41.8,38.3,44.5,2.2,38.7,48.9,12.7,46.20023557,48.65959953,1.220259128,1.703180212
137.6,"Falls Church city, Virginia",447.7,13892,3.066180935,125635,3.2,0,37.7,37.1,38.6,2.57,55.3,72,4.2,77.63751127,2.126540427,11.42921551,3.554253081
221.7,"Franklin city, Virginia",468,8490,4.927099045,38583,22.5,0,38,35.2,40.3,2.41,34.9,51.8,13.7,38.85538607,58.60234126,0.591226203,0.744945016
180.3,"Fredericksburg city, Virginia",566.3,28118,4.269052202,51195,16.8,1280.318657,29.4,29.5,29.3,2.46,33.7,60.4,8.9,65.63971528,23.29987224,2.47490418,3.668552656
194.5,"Lynchburg city, Virginia",495,79812,5.96087761,40065,25,388.41277,28.7,27,30.4,2.37,35.6,53.1,8,65.07075411,28.4436654,2.844238594,0.7497633
191.9,"Newport News city, Virginia",457.2,182385,5.236698785,48440,16.7,159.0043041,32.8,31.2,34.4,2.5,41.1,57.9,9.1,50.35489155,40.38594111,3.061939191,1.579501773
193.6,"Norfolk city, Virginia",480.5,246393,6.373340936,42567,23.4,523.5538347,30,28.4,32.4,2.53,34.1,50.8,10.9,47.828496,42.14591855,3.392109252,2.179652233
197.3,"Norton city, Virginia",461,3939,3.938223938,31620,21.6,3046.458492,39.3,44.3,37,2.21,43.1,55.1,11.1,87.52183679,3.419016721,5.814824058,1.472423259
224.4,"Petersburg city, Virginia",651.3,32477,4.372408594,32749,25.8,0,39.5,37.3,41.1,2.44,29.5,49.3,13,18.14898982,77.07250257,1.319926532,1.273231018
159.2,"Poquoson city, Virginia",441.3,12059,4.361370717,84213,5.9,0,43.8,42.8,45.2,2.59,60.3,60.7,4.5,94.28666059,0.985344042,1.846485054,0.389169496
218.1,"Portsmouth city, Virginia",473.2,96201,5.954956101,43045,18.3,187.1082421,34.9,32.9,36.7,2.54,37.8,NA,11.6,41.22536017,52.63431633,1.097415093,1.274249753
200.2,"Richmond city, Virginia",475.4,220289,4.888983425,42074,25,122.5662652,32.9,32.2,33.7,2.33,26.2,58.8,10,44.02741713,48.62002012,2.214424404,1.136921889
201.2,"Roanoke city, Virginia",512.4,99897,6.673085779,40735,20.4,430.4433567,38,36,40.1,2.29,38.7,58.5,8.3,64.15390536,27.76494895,2.455031599,1.50097229
186.6,"Salem city, Virginia",511.5,25432,4.609250399,54195,10.2,432.5259516,40.5,40.1,40.9,2.29,47.3,59.7,4.8,88.11047089,7.792569044,2.074309557,0.596065965
176.1,"Staunton city, Virginia",537.9,24416,3.909798832,42552,16.5,0,42.3,41.4,42.9,2.21,43.6,56,5.6,82.77600959,12.21014343,1.08295788,0.632414335
199.3,"Suffolk city, Virginia",472,88161,5.719705952,60735,13.6,11.34288404,38.3,36.6,39.4,2.75,50.4,59.3,8,52.36238745,41.79430057,1.385407964,0.548825768
210.5,"Waynesboro city, Virginia",596.9,21491,7.446377985,44843,14.6,0,38.5,37.4,40.6,2.32,47.9,57.9,4.9,81.1536643,12.74231678,0.964539007,2.245862884
162.1,"Williamsburg city, Virginia",1014.2,15052,2.181467181,46954,20.1,0,24.6,25.6,23.6,2.37,26.2,44.5,8.5,74.88816592,15.27721296,5.889928155,0.460891962
192.8,"Winchester city, Virginia",401.9,27284,6.642835865,44537,13.4,1026.242486,37,35.3,39.7,2.47,41.3,58.8,6.7,80.64266784,10.62279152,2.399882214,2.723792697
135.7,"Adams County, Washington",340.3,19254,9.861143799,47423,19,0,28.9,28.3,29.9,3.24,56.9,58.7,9.6,67.56983387,0.204391803,0.906661076,28.13793826
188.3,"Asotin County, Washington",371.3,22105,3.801794105,44055,16.3,0,44.2,43.6,44.9,2.34,52.7,52.4,9.6,93.52994555,0.444646098,0.875680581,0.762250454
163.9,"Benton County, Washington",452.4,190309,6.253360451,58750,14.6,462.4058768,35.5,34.7,36.1,2.72,53.5,58.5,6.9,80.16330503,1.489752879,2.615584275,10.92088899
154.7,"Chelan County, Washington",451.5,75644,4.217134885,49174,14,727.0900534,39.3,37.7,41.2,2.7,52.3,56.8,7.5,90.10192952,0.45780764,0.795777398,5.169186853
181.3,"Clallam County, Washington",480.2,73486,5.956137583,47185,16.2,136.0803418,50.1,47.8,52.1,2.27,50.5,45.3,9.9,88.08928547,0.917165076,1.480724339,0.821857259
178.2,"Clark County, Washington",427.4,459495,5.742215991,61747,9.9,272.0377806,37.4,36.6,38.3,2.71,52.7,58.5,8.6,84.72754024,1.929332787,4.225364787,3.113118833
194.4,"Columbia County, Washington",476.2,3944,5.205479452,45465,15.5,0,49.5,47.7,50.9,2.31,52.4,46.2,10.4,91.75231888,0.350965154,0.551516671,3.359237904
184.1,"Cowlitz County, Washington",455.5,103468,6.298743004,44235,20.6,202.961302,41.2,40.5,42.2,2.54,51.1,49.7,10.7,90.71312709,0.619515722,1.319158084,1.498954445
157.4,"Douglas County, Washington",449.9,40534,4.643274854,51151,15.5,24.67064686,37,36.1,38.3,2.76,58.1,59.7,6.5,73.33771055,0.3409177,0.742442991,21.15709993
161.1,"Ferry County, Washington",358.2,7582,4.978354978,39992,22.4,0,47.7,46.8,49.5,2.39,48.2,38,12.2,76.05854679,0.261369577,0.130684788,1.071615264
163.5,"Franklin County, Washington",420.9,88807,8.388253538,55006,17.3,0,29.1,29.5,28.8,3.4,49.2,60.2,7.2,69.82983006,2.05800354,2.112374628,22.32569439
115,"Garfield County, Washington",293.6,2219,13.55498721,46404,14.2,0,49.8,50.4,47.7,2.3,61.9,49.1,7.4,97.44394619,0,1.210762332,0
173.1,"Grant County, Washington",417.9,93259,6.92564347,50388,15.8,0,32.2,32,32.4,3,52.3,57.1,10.1,71.19474313,0.717932008,1.026392962,22.46442924
143.5,"Island County, Washington",462,80593,6.113924051,59358,10.3,0,44,41.5,47,2.33,59.1,48.1,9,85.0470824,2.945959233,4.641429994,1.453440734
170.7,"Chippewa County, Michigan",414.6,38033,5.803003309,38989,19.9,0,39,38.5,40,2.46,45,46.3,11.7,71.56481625,6.69413777,0.904473125,0.251386513
203.8,"Clare County, Michigan",464.3,30553,3.935222672,34655,24.5,0,46.4,46.1,46.8,2.28,51.6,42.4,13.2,96.48323022,0.452621296,0.244220124,0.28980788
149.1,"Clinton County, Michigan",345.3,77390,4.540884719,60650,10,0,39.7,38.7,40.5,2.64,54.7,59.1,6.5,93.60379689,1.56816852,1.388726351,0.607242702
178.6,"Crawford County, Michigan",416.1,13801,3.797949107,41101,16.5,0,49.3,48.8,49.7,2.3,55.1,44.6,12,96.2504498,0.460597337,0.582943505,0.690896006
178.5,"Delta County, Michigan",393.1,36377,3.887024609,43338,14.8,384.8585645,46.4,45.3,47.4,2.3,54,51.6,9.2,94.16267161,0.253323164,0.258770974,0.13074744
172.2,"Dickinson County, Michigan",358.9,25788,6.088280061,45174,14.4,1318.442687,46.4,45,47.5,2.31,54,52.3,7,96.60156851,0.488236199,0.618945102,0.084576349
178.6,"Eaton County, Michigan",413.5,108801,5.808302127,57088,9.8,9.191091994,41,39.6,42.6,2.45,52.1,58.8,7.8,87.12398815,6.392778357,1.973398806,1.423283891
168,"Emmet County, Michigan",489.1,33161,5.055523086,50191,11.6,422.1826845,44.3,42.7,45.7,2.33,57.5,58.5,8.4,92.47380217,0.748076807,0.569386395,0.221091526
192.1,"Genesee County, Michigan",514.3,410849,4.863978687,41787,21.5,523.3066163,39.6,38,41.1,2.48,44.6,49.2,13.2,74.77168565,20.42012725,0.957501551,0.472498882
196.5,"Gladwin County, Michigan",475.7,25164,6.390328152,39721,18.5,0,48.9,47.9,49.9,2.3,57.2,41.2,11,97.57656562,0.360770166,0.411748559,0.082349712
195.2,"Gogebic County, Michigan",324.9,15431,2.773556231,33600,20.9,0,48.3,45.1,51.3,2.1,46,42.2,9.5,90.88725986,4.5690091,0.499241658,0.120070779
151.8,"Grand Traverse County, Michigan",521.2,91636,5.649660209,55592,9.7,556.5498276,41.7,40.2,43.6,2.46,52,59.9,6.6,94.57884258,1.373641652,0.714071207,0.384842115
168.3,"Gratiot County, Michigan",447.1,41540,3.748722027,43509,18.5,0,38.9,37.4,41.5,2.45,47.1,46.5,8.5,91.09795119,5.635417164,0.377286403,0.711590811
187.5,"Hillsdale County, Michigan",396.3,45941,6.309693152,44780,16.6,0,42,41.5,42.5,2.5,54,52.1,9,97.14582702,0.634501278,0.324830006,0.129932002
155.4,"Houghton County, Michigan",373.8,36380,5.373953975,39126,18.7,0,32.8,28.8,38,2.51,44.3,51.4,7.2,93.61702128,0.741953082,2.921440262,0.234588107
181.6,"Huron County, Michigan",448.5,31883,5.169018707,41678,14.1,0,48,46.6,49.2,2.3,55.7,51.9,7.8,97.48219263,0.396407557,0.603902137,0.300402601
165.5,"Ingham County, Michigan",514.9,286085,4.499226458,45840,20.1,443.9240086,31.5,30.6,32.7,2.4,38.8,57.3,9,75.50680621,11.15097128,5.676723423,1.772190299
173,"Ionia County, Michigan",417.8,64223,6.91088967,48681,15.2,0,37.9,37.3,38.7,2.72,50,52.8,10.4,91.08235514,3.273289211,0.348089411,1.053633866
193.8,"Jackson County, Michigan",473.5,159494,5.040777373,46670,15.4,514.1259232,40.5,39,42,2.48,48,50.7,10.3,87.54624153,8.525341295,0.664125339,0.480098148
171,"Kalamazoo County, Michigan",464.2,260263,4.426449927,46283,18.9,810.7183887,34,32.6,35.5,2.47,44.3,59.6,9.1,81.6313018,10.97128747,2.321695644,0.716644856
113.5,"Keweenaw County, Michigan",337.6,2168,7.936507937,40411,12.7,0,54.5,53.2,55.4,2.1,55.6,44.8,7,98.36214741,0.864422202,0.136487716,0.045495905
213.1,"Lake County, Michigan",395.3,11424,4.422110553,30990,29.2,0,51.5,51.6,51.3,2.53,46.6,NA,13.2,87.45842815,7.894276212,0.096271661,0.376334675
186.7,"Lapeer County, Michigan",484.6,88373,5.407671348,51510,11.1,135.7880801,43.3,42.6,44,2.64,57.1,53,10.5,95.75225251,1.271604239,0.470334901,0.595001983
132.5,"Leelanau County, Michigan",372.9,21981,5.887253541,60622,8.9,0,52.4,51.3,53.3,2.31,61.4,51.9,7.1,92.63733235,0.574131913,0.688958295,0.725702737
177.6,"Lenawee County, Michigan",425.8,98573,4.630064868,48194,14.5,649.2650117,40.9,39,42.8,2.46,50,54,8.6,92.37831389,2.645042567,0.287152939,1.528786071
175.3,"Luce County, Michigan",366,6415,5.95959596,37590,20.6,0,44.3,42,48.1,2.27,45.9,38.2,11.6,80.4384746,8.53790335,0.154392466,0.432298904
160.3,"Mackinac County, Michigan",422.5,10890,3.381147541,39359,15.4,0,50.9,50,51.7,2.07,54.2,47.6,12.5,75.31691416,1.711336472,0.588554871,0.651937704
180,"Manistee County, Michigan",494.9,24461,4.046522898,37477,16.6,81.7628061,48.2,45.8,51,2.28,51.1,43.6,11.5,91.77535051,3.183077926,0.387186175,0.061134659
168.7,"Marquette County, Michigan",430.4,67215,3.31536726,44735,15.4,74.38815741,39.1,38.4,39.9,2.38,46.4,52.1,8.1,93.37397532,1.691278743,0.705809239,0.269302477
190.2,"Mason County, Michigan",350.2,28783,5.960854093,42896,16.3,799.0827919,45.7,44.5,46.9,2.3,54.9,52.1,10.7,94.99843266,0.996133886,0.599073526,0.56424367
185,"Menominee County, Michigan",310.1,23548,5.558035714,42191,14.5,0,47.5,46,48.7,2.19,52.9,52.6,8.5,94.72108614,0.265632247,0.202386474,0.059029388
154.4,"Midland County, Michigan",438.7,83632,5.762837089,51629,11.9,0,40.9,39.7,42.4,2.45,57.2,55.6,8.5,93.6549316,1.381182436,2.330670621,0.611068593
190.2,"Missaukee County, Michigan",417.3,14903,4.809286899,40455,16.1,0,43,41.7,44.3,2.52,56.8,51.2,11,96.96423806,0.527088337,0.447024286,0.246864158
182.8,"Monroe County, Michigan",371,149568,6.102216567,57719,10.4,608.4189131,41.7,41,42.6,2.55,54.1,56.4,8.3,94.60833843,2.322582361,0.616873621,0.607567338
184.5,"Montcalm County, Michigan",475.3,62945,5.831775701,41554,20.4,0,40,39.2,41,2.59,51.3,49,11.2,94.25115866,2.115738683,0.3904514,0.414259412
189.2,"Muskegon County, Michigan",499,172790,4.97414174,42588,20,260.4317379,39.1,38.1,40.4,2.56,47.4,51.5,11.9,80.93863532,13.81886251,0.510254661,0.437944286
197,"Newaygo County, Michigan",393.2,47948,5.713998795,41588,21,0,42.4,41.5,43.3,2.58,55.8,48.8,10.1,94.27637469,1.376251848,0.314393387,1.723958442
159.6,"Oakland County, Michigan",495.7,1242304,5.31040591,69378,10,297.0287466,40.8,39.4,42.1,2.47,52.4,61.4,7.5,76.30367718,13.88414668,6.268630495,0.665228145
153.3,"Oceana County, Michigan",370.2,26105,4.930928626,41166,20.1,0,42.3,41.2,43.8,2.6,57.1,50,8.7,94.74246064,1.300087689,0.282130466,1.589843303
177,"Ogemaw County, Michigan",402.9,20937,6.505717916,35968,21.4,0,49,48.5,49.8,2.22,54.7,43.2,12.4,96.80049006,0.310998021,0.560738856,0.259165017
171.1,"Ontonagon County, Michigan",396,6007,3.276955603,35387,17.8,0,55.6,55.5,55.6,2.01,57,36.7,13.7,96.25277866,0.317561131,0.508097809,0.3651953
199.5,"Oscoda County, Michigan",404.3,8251,5.041436464,33975,20.5,0,51.3,50.8,51.9,2.27,55.7,39.7,13.2,96.684036,0.438180957,0.0828991,0.272382757
194.7,"Otsego County, Michigan",457,24253,3.216430924,44693,13.2,0,44.2,43.6,44.9,2.38,56.8,54.6,8.2,95.80796156,0.381094404,0.625491902,0.381094404
142.2,"Ottawa County, Michigan",404.1,279955,5.371555803,60577,9.1,7.144005287,34.7,33.9,35.7,2.74,56.6,63.8,6.1,90.07563997,1.635082889,2.798239705,2.913566868
171.8,"Presque Isle County, Michigan",414.7,12841,3.178368121,39420,16.1,0,53.2,52.8,53.5,2.13,59.6,40.1,13.1,97.26931042,0.46022858,0.337500959,0.107386669
175.3,"Saginaw County, Michigan",475.4,193307,5.433100881,44548,17.4,460.4075383,40.3,38.3,42,2.44,45.5,51.3,11.1,75.27013065,18.40400246,1.174171285,1.688730093
189.5,"St. Clair County, Michigan",488,159875,4.646092865,50303,13.8,500.3909304,42.8,41.8,43.8,2.47,53.7,54.1,10.4,93.62646404,2.202843626,0.625198686,0.645145204
178.9,"St. Joseph County, Michigan",404.4,61018,7.077326343,43687,18.5,0,39.2,38.1,40,2.59,54,55.6,8.6,92.14873324,2.76457671,0.634197503,2.015666481
213.7,"Schoolcraft County, Michigan",439.1,8173,4.633204633,39539,17.6,0,50,49.5,50.2,2.38,52.1,40.2,15.6,86.92084942,0.49469112,1.472007722,0.180984556
